Id;Latitude;Longitude;Cluster
63d576d2-e66f-11eb-9fc9-0253d2d61fb9;-7.1042551;-34.8350151;6
63d5787c-e66f-11eb-9fc9-0253d2d61fb9;-7.0572507;-34.8512225;0
63d57954-e66f-11eb-9fc9-0253d2d61fb9;-7.012258;-34.829959;5
63d57a30-e66f-11eb-9fc9-0253d2d61fb9;-7.0854757;-34.8457312;4
63d57b07-e66f-11eb-9fc9-0253d2d61fb9;-7.1138623;-34.8304931;6
63d57c9d-e66f-11eb-9fc9-0253d2d61fb9;-7.1371017;-34.8193344;6
63d57d9e-e66f-11eb-9fc9-0253d2d61fb9;-7.0853355;-34.8332542;4
63d57e23-e66f-11eb-9fc9-0253d2d61fb9;-7.070246;-34.8432515;4
63d57f3b-e66f-11eb-9fc9-0253d2d61fb9;-7.1528001;-34.8302307;6
63d57fc1-e66f-11eb-9fc9-0253d2d61fb9;-7.1359916;-34.8257595;6
63d58043-e66f-11eb-9fc9-0253d2d61fb9;-7.129425;-34.828364;6
63d5814c-e66f-11eb-9fc9-0253d2d61fb9;-7.1277197;-34.8830547;6
63d581d2-e66f-11eb-9fc9-0253d2d61fb9;-7.0856817;-34.8395398;4
63d58250-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;6
63d582cf-e66f-11eb-9fc9-0253d2d61fb9;-7.1034362;-34.8379081;6
63d58356-e66f-11eb-9fc9-0253d2d61fb9;-7.1265;-34.921719;6
63d583da-e66f-11eb-9fc9-0253d2d61fb9;-7.1240335;-34.843854;6
63d58459-e66f-11eb-9fc9-0253d2d61fb9;-7.014086;-34.8322307;5
63d584db-e66f-11eb-9fc9-0253d2d61fb9;-7.0901039;-34.8393335;4
63d5855c-e66f-11eb-9fc9-0253d2d61fb9;-7.1571516;-34.8393696;6
63d585de-e66f-11eb-9fc9-0253d2d61fb9;-7.0900101;-34.8408799;4
63d5865e-e66f-11eb-9fc9-0253d2d61fb9;-7.1772468;-34.8571075;0
63d586df-e66f-11eb-9fc9-0253d2d61fb9;-7.0738506;-34.8449558;4
63d587e3-e66f-11eb-9fc9-0253d2d61fb9;-7.0748366;-34.8399949;4
63d588e8-e66f-11eb-9fc9-0253d2d61fb9;-7.1169189;-34.8391765;6
63d58968-e66f-11eb-9fc9-0253d2d61fb9;-7.0771039;-34.832322;4
63d589e7-e66f-11eb-9fc9-0253d2d61fb9;-7.1064211;-34.8358147;6
63d58c8e-e66f-11eb-9fc9-0253d2d61fb9;-7.144993;-34.847098;6
63d58d0a-e66f-11eb-9fc9-0253d2d61fb9;-7.1263559;-34.8260661;6
63d58d9b-e66f-11eb-9fc9-0253d2d61fb9;-7.1313667;-34.8596789;6
63d58e20-e66f-11eb-9fc9-0253d2d61fb9;-7.1307771;-34.8783016;6
63d58e99-e66f-11eb-9fc9-0253d2d61fb9;-7.0887062;-34.8406103;4
63d58f14-e66f-11eb-9fc9-0253d2d61fb9;-20.295369;-40.305922;0
63d58f8e-e66f-11eb-9fc9-0253d2d61fb9;-7.1500739;-34.8813363;0
63d59003-e66f-11eb-9fc9-0253d2d61fb9;-7.1465554;-34.8410561;6
63d592ca-e66f-11eb-9fc9-0253d2d61fb9;-7.1136746;-34.8405564;6
63d5952e-e66f-11eb-9fc9-0253d2d61fb9;-7.0605812;-34.8446314;4
63d595af-e66f-11eb-9fc9-0253d2d61fb9;-7.1284384;-34.8417854;3
63d59628-e66f-11eb-9fc9-0253d2d61fb9;-7.1051448;-34.8347918;6
63d596aa-e66f-11eb-9fc9-0253d2d61fb9;-7.1788194;-34.8852919;0
63d599e4-e66f-11eb-9fc9-0253d2d61fb9;-7.0551126;-34.848661;6
63d59a5c-e66f-11eb-9fc9-0253d2d61fb9;-7.1544299;-34.8932396;3
63d59ad1-e66f-11eb-9fc9-0253d2d61fb9;-7.105056;-34.8350864;6
63d59ea4-e66f-11eb-9fc9-0253d2d61fb9;-7.0744907;-34.8431839;4
63d59f1d-e66f-11eb-9fc9-0253d2d61fb9;-7.1076563;-34.8309612;6
63d5a2c3-e66f-11eb-9fc9-0253d2d61fb9;-7.0706513;-34.8443295;4
63d5a39f-e66f-11eb-9fc9-0253d2d61fb9;-7.1165221;-34.8351983;6
63d5a4a6-e66f-11eb-9fc9-0253d2d61fb9;-7.1759389;-34.8584523;6
63d5a816-e66f-11eb-9fc9-0253d2d61fb9;-7.0809032;-34.8381631;4
63d5acf6-e66f-11eb-9fc9-0253d2d61fb9;-7.0901039;-34.8393335;4
63d5b160-e66f-11eb-9fc9-0253d2d61fb9;-7.1108026;-34.8644214;6
63d5b473-e66f-11eb-9fc9-0253d2d61fb9;-7.1079598;-34.8347886;6
63d5b81b-e66f-11eb-9fc9-0253d2d61fb9;-7.2038949;-34.8566607;6
63d5bdf6-e66f-11eb-9fc9-0253d2d61fb9;-7.151787;-34.8522048;0
63d5bea0-e66f-11eb-9fc9-0253d2d61fb9;-7.1097743;-34.8340028;6
63d5bfa7-e66f-11eb-9fc9-0253d2d61fb9;-7.134415;-34.8498337;3
63d5c02d-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;6
63d5c135-e66f-11eb-9fc9-0253d2d61fb9;-7.0674925;-34.8427047;4
63d5c24d-e66f-11eb-9fc9-0253d2d61fb9;-7.0886552;-34.8403117;4
63d5c2d3-e66f-11eb-9fc9-0253d2d61fb9;-7.1206384;-34.8508372;6
63d5c353-e66f-11eb-9fc9-0253d2d61fb9;-7.114162;-34.8390819;6
63d5c3db-e66f-11eb-9fc9-0253d2d61fb9;-7.1775419;-34.8934055;6
63d5c45c-e66f-11eb-9fc9-0253d2d61fb9;-7.1392324;-34.8173716;6
63d5c4dc-e66f-11eb-9fc9-0253d2d61fb9;-7.0846452;-34.8398797;4
63d5c560-e66f-11eb-9fc9-0253d2d61fb9;-7.1554942;-34.8255702;6
63d5c5e3-e66f-11eb-9fc9-0253d2d61fb9;-7.1374545;-34.8308921;6
63d5c6e4-e66f-11eb-9fc9-0253d2d61fb9;-7.1305095;-34.8225941;6
63d5c7ee-e66f-11eb-9fc9-0253d2d61fb9;-7.1114693;-34.8283304;6
63d5c871-e66f-11eb-9fc9-0253d2d61fb9;-22.88379;-43.2287339;0
63d5c8f5-e66f-11eb-9fc9-0253d2d61fb9;-7.0900101;-34.8408799;4
63d5c979-e66f-11eb-9fc9-0253d2d61fb9;-7.0897557;-34.8367832;4
63d5c9fb-e66f-11eb-9fc9-0253d2d61fb9;-7.0629184;-34.8489833;4
63d5ca7b-e66f-11eb-9fc9-0253d2d61fb9;-7.1509206;-34.8511798;0
63d5cbf6-e66f-11eb-9fc9-0253d2d61fb9;-7.0983035;-34.8369125;6
63d5cdcc-e66f-11eb-9fc9-0253d2d61fb9;-7.120457;-34.857394;5
63d5cea7-e66f-11eb-9fc9-0253d2d61fb9;-7.0703149;-34.836016;4
63d5cf7f-e66f-11eb-9fc9-0253d2d61fb9;-7.138785;-34.8177092;6
63d5d058-e66f-11eb-9fc9-0253d2d61fb9;-7.1410225;-34.9659712;0
63d5d134-e66f-11eb-9fc9-0253d2d61fb9;-7.0983918;-34.8358776;6
63d5d213-e66f-11eb-9fc9-0253d2d61fb9;-7.1082359;-34.8325161;6
63d5d2ec-e66f-11eb-9fc9-0253d2d61fb9;-7.1519762;-34.8491158;6
63d5d3c6-e66f-11eb-9fc9-0253d2d61fb9;-7.0731391;-34.8312431;4
63d5d4a5-e66f-11eb-9fc9-0253d2d61fb9;-7.0801101;-34.83461;4
63d5d57d-e66f-11eb-9fc9-0253d2d61fb9;-7.1172022;-34.8351866;6
63d5d660-e66f-11eb-9fc9-0253d2d61fb9;-7.0919119;-34.8384784;4
63d5d826-e66f-11eb-9fc9-0253d2d61fb9;-7.1498573;-34.8490228;6
63d5db45-e66f-11eb-9fc9-0253d2d61fb9;-7.1160825;-34.8346269;6
63d5dbc6-e66f-11eb-9fc9-0253d2d61fb9;-6.890136;-37.726214;6
63d5dccc-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;0
63d5dd50-e66f-11eb-9fc9-0253d2d61fb9;-7.0907836;-34.8384232;4
63d5ddd3-e66f-11eb-9fc9-0253d2d61fb9;-7.2380937;-35.020506;6
63d5de55-e66f-11eb-9fc9-0253d2d61fb9;-7.0871132;-34.8364559;4
63d5dee1-e66f-11eb-9fc9-0253d2d61fb9;-7.12951;-34.98302;6
63d5df63-e66f-11eb-9fc9-0253d2d61fb9;-7.0670099;-34.8418503;4
63d5e26e-e66f-11eb-9fc9-0253d2d61fb9;-7.1147216;-34.823535;6
63d5e2ee-e66f-11eb-9fc9-0253d2d61fb9;-7.11846;-34.83645;6
63d5e370-e66f-11eb-9fc9-0253d2d61fb9;-7.106452;-34.8391463;6
63d5e4f1-e66f-11eb-9fc9-0253d2d61fb9;-7.1233991;-34.8321688;6
63d5e6f2-e66f-11eb-9fc9-0253d2d61fb9;-7.0752585;-34.8410836;4
63d5e7f6-e66f-11eb-9fc9-0253d2d61fb9;-7.1004219;-34.8471882;6
63d5e877-e66f-11eb-9fc9-0253d2d61fb9;-7.0664654;-34.8459964;4
63d5eb0e-e66f-11eb-9fc9-0253d2d61fb9;-7.1585715;-34.8460194;0
63d5eb8a-e66f-11eb-9fc9-0253d2d61fb9;-7.1234564;-34.8573186;6
63d5ec04-e66f-11eb-9fc9-0253d2d61fb9;-7.0752346;-34.8317639;4
63d5ed02-e66f-11eb-9fc9-0253d2d61fb9;-7.157918;-34.8176702;6
63d5ed8f-e66f-11eb-9fc9-0253d2d61fb9;-7.1009395;-34.8349504;6
63d5ee12-e66f-11eb-9fc9-0253d2d61fb9;-7.17609;-34.87083;6
63d5ef09-e66f-11eb-9fc9-0253d2d61fb9;-7.129425;-34.828364;6
63d5ef7e-e66f-11eb-9fc9-0253d2d61fb9;-7.0951776;-34.8416224;4
63d5eff6-e66f-11eb-9fc9-0253d2d61fb9;-7.149808;-34.963755;0
63d5f2a1-e66f-11eb-9fc9-0253d2d61fb9;-7.1318956;-34.8691515;6
63d5f59b-e66f-11eb-9fc9-0253d2d61fb9;-7.1545588;-34.8816464;0
63d5f619-e66f-11eb-9fc9-0253d2d61fb9;-7.047429;-34.8465718;6
63d5f697-e66f-11eb-9fc9-0253d2d61fb9;-7.2079881;-34.8664735;4
63d5f717-e66f-11eb-9fc9-0253d2d61fb9;-7.0955956;-34.8377733;4
63d5fa43-e66f-11eb-9fc9-0253d2d61fb9;-7.1665897;-34.8495005;6
63d5fb37-e66f-11eb-9fc9-0253d2d61fb9;-7.1133359;-34.8477951;6
63d5ff05-e66f-11eb-9fc9-0253d2d61fb9;-7.1271224;-34.8841526;6
63d5ff86-e66f-11eb-9fc9-0253d2d61fb9;-7.1328436;-34.8272036;6
63d5fffe-e66f-11eb-9fc9-0253d2d61fb9;-7.1751947;-34.8613663;5
63d60377-e66f-11eb-9fc9-0253d2d61fb9;-7.0318916;-34.8328739;5
63d60477-e66f-11eb-9fc9-0253d2d61fb9;-7.097449;-34.834917;6
63d607df-e66f-11eb-9fc9-0253d2d61fb9;-7.184597;-34.8486883;0
63d60c35-e66f-11eb-9fc9-0253d2d61fb9;-7.08539;-34.839;4
63d60fa5-e66f-11eb-9fc9-0253d2d61fb9;-7.1577022;-34.8358091;6
63d6129b-e66f-11eb-9fc9-0253d2d61fb9;-7.1060891;-34.8434794;0
63d61589-e66f-11eb-9fc9-0253d2d61fb9;-7.1371198;-34.8334149;6
63d61918-e66f-11eb-9fc9-0253d2d61fb9;-7.0667192;-34.845263;4
63d61ff1-e66f-11eb-9fc9-0253d2d61fb9;-7.0835918;-34.8407159;4
63d621a5-e66f-11eb-9fc9-0253d2d61fb9;-7.151651;-34.8522171;0
63d6222f-e66f-11eb-9fc9-0253d2d61fb9;-7.0607138;-34.8468305;4
63d622b5-e66f-11eb-9fc9-0253d2d61fb9;-7.1667034;-34.8499052;6
63d62341-e66f-11eb-9fc9-0253d2d61fb9;-7.10009;-34.83547;6
63d623c5-e66f-11eb-9fc9-0253d2d61fb9;-7.1374101;-34.8337505;6
63d6254b-e66f-11eb-9fc9-0253d2d61fb9;-7.175306;-34.8390989;6
63d6264d-e66f-11eb-9fc9-0253d2d61fb9;-7.1678737;-34.8531688;0
63d626d3-e66f-11eb-9fc9-0253d2d61fb9;-7.0867302;-34.8376248;4
63d62753-e66f-11eb-9fc9-0253d2d61fb9;-7.08412;-34.84607;4
63d627d3-e66f-11eb-9fc9-0253d2d61fb9;-7.0825242;-34.8326891;4
63d62857-e66f-11eb-9fc9-0253d2d61fb9;-7.0603567;-34.8457388;4
63d628dd-e66f-11eb-9fc9-0253d2d61fb9;-7.08412;-34.84607;4
63d62960-e66f-11eb-9fc9-0253d2d61fb9;-7.0875495;-34.837887;4
63d629e3-e66f-11eb-9fc9-0253d2d61fb9;-7.129425;-34.828364;6
63d62a64-e66f-11eb-9fc9-0253d2d61fb9;-7.1050441;-34.8566906;6
63d62ae4-e66f-11eb-9fc9-0253d2d61fb9;-7.0597801;-34.8459079;4
63d62b64-e66f-11eb-9fc9-0253d2d61fb9;-7.0737931;-34.8352369;0
63d62be8-e66f-11eb-9fc9-0253d2d61fb9;-7.1618455;-34.8958924;0
63d62c6a-e66f-11eb-9fc9-0253d2d61fb9;-7.0598545;-34.8456663;4
63d62ee3-e66f-11eb-9fc9-0253d2d61fb9;-7.1538999;-34.8429954;6
63d631af-e66f-11eb-9fc9-0253d2d61fb9;-7.1184272;-34.8279854;6
63d63370-e66f-11eb-9fc9-0253d2d61fb9;-6.968221;-34.8301048;0
63d6352c-e66f-11eb-9fc9-0253d2d61fb9;-7.0952975;-34.8433707;4
63d63607-e66f-11eb-9fc9-0253d2d61fb9;-7.1208843;-34.8501181;6
63d636e1-e66f-11eb-9fc9-0253d2d61fb9;-7.0908516;-34.8372582;4
63d63b23-e66f-11eb-9fc9-0253d2d61fb9;-7.0977861;-34.8347854;6
63d63bfe-e66f-11eb-9fc9-0253d2d61fb9;-7.2031075;-34.8515972;6
63d63cd7-e66f-11eb-9fc9-0253d2d61fb9;-7.0907836;-34.8384232;4
63d63d5c-e66f-11eb-9fc9-0253d2d61fb9;-7.070103;-34.8449332;4
63d63e68-e66f-11eb-9fc9-0253d2d61fb9;-7.11408;-34.851595;6
63d63eee-e66f-11eb-9fc9-0253d2d61fb9;-7.1074481;-34.8306883;6
63d63f72-e66f-11eb-9fc9-0253d2d61fb9;-7.1351647;-34.8762874;6
63d63ff8-e66f-11eb-9fc9-0253d2d61fb9;-7.1448261;-34.8341849;6
63d6407d-e66f-11eb-9fc9-0253d2d61fb9;-7.1281673;-34.8590423;6
63d64100-e66f-11eb-9fc9-0253d2d61fb9;-7.1604881;-34.8070794;6
63d64209-e66f-11eb-9fc9-0253d2d61fb9;-7.1272135;-34.9383661;0
63d6428d-e66f-11eb-9fc9-0253d2d61fb9;-7.1143604;-34.8500737;6
63d6439e-e66f-11eb-9fc9-0253d2d61fb9;-7.0690255;-34.8417423;4
63d64420-e66f-11eb-9fc9-0253d2d61fb9;-7.12037;-34.84469;6
63d6462c-e66f-11eb-9fc9-0253d2d61fb9;-7.1068097;-34.8347284;6
63d64730-e66f-11eb-9fc9-0253d2d61fb9;-7.0855863;-34.8373107;4
63d647b0-e66f-11eb-9fc9-0253d2d61fb9;-7.1169348;-34.8358776;6
63d64830-e66f-11eb-9fc9-0253d2d61fb9;-7.1205436;-34.8471187;6
63d648b1-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;3
63d64930-e66f-11eb-9fc9-0253d2d61fb9;-7.0864063;-34.840232;4
63d649af-e66f-11eb-9fc9-0253d2d61fb9;-7.122422;-34.9090131;0
63d64a32-e66f-11eb-9fc9-0253d2d61fb9;-7.0940128;-34.8421675;4
63d64ab6-e66f-11eb-9fc9-0253d2d61fb9;-7.0975865;-34.837823;6
63d64b37-e66f-11eb-9fc9-0253d2d61fb9;-7.0999619;-34.834719;6
63d64c40-e66f-11eb-9fc9-0253d2d61fb9;-7.0629402;-34.8475084;4
63d64e70-e66f-11eb-9fc9-0253d2d61fb9;-7.2363829;-35.920784;5
63d64ef1-e66f-11eb-9fc9-0253d2d61fb9;-7.145126;-34.8339202;6
63d64f70-e66f-11eb-9fc9-0253d2d61fb9;-7.0806937;-34.8343682;4
63d64ff2-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;4
63d65102-e66f-11eb-9fc9-0253d2d61fb9;-7.0825369;-34.8460676;4
63d651f0-e66f-11eb-9fc9-0253d2d61fb9;-7.0999617;-34.8361799;6
63d65265-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;6
63d652e8-e66f-11eb-9fc9-0253d2d61fb9;-7.0402944;-34.8430206;6
63d655a3-e66f-11eb-9fc9-0253d2d61fb9;-7.1325047;-34.8289521;6
63d658c3-e66f-11eb-9fc9-0253d2d61fb9;-7.1150905;-34.8259599;6
63d65943-e66f-11eb-9fc9-0253d2d61fb9;-7.0836677;-34.8386375;4
63d65c73-e66f-11eb-9fc9-0253d2d61fb9;-7.11158;-34.85989;6
63d65cf1-e66f-11eb-9fc9-0253d2d61fb9;-7.1748707;-34.8384229;6
63d65e1a-e66f-11eb-9fc9-0253d2d61fb9;-7.1747067;-34.8751859;3
63d66133-e66f-11eb-9fc9-0253d2d61fb9;-7.1212413;-34.905138;5
63d66236-e66f-11eb-9fc9-0253d2d61fb9;-7.2040585;-34.8489002;6
63d664dc-e66f-11eb-9fc9-0253d2d61fb9;-7.1092498;-34.826864;6
63d665b6-e66f-11eb-9fc9-0253d2d61fb9;-7.4360522;-34.9127861;0
63d666ba-e66f-11eb-9fc9-0253d2d61fb9;-7.1262012;-34.8616957;6
63d66ae4-e66f-11eb-9fc9-0253d2d61fb9;-7.0662339;-34.8456693;4
63d67177-e66f-11eb-9fc9-0253d2d61fb9;-7.0940128;-34.8421675;4
63d6746f-e66f-11eb-9fc9-0253d2d61fb9;-7.0940128;-34.8421675;4
63d67ae7-e66f-11eb-9fc9-0253d2d61fb9;-7.1145278;-34.8262171;6
63d6815b-e66f-11eb-9fc9-0253d2d61fb9;-7.0901039;-34.8393335;4
63d681fe-e66f-11eb-9fc9-0253d2d61fb9;-7.0967081;-34.8401611;4
63d68282-e66f-11eb-9fc9-0253d2d61fb9;-7.1519807;-34.8984602;0
63d682ff-e66f-11eb-9fc9-0253d2d61fb9;-7.1053667;-34.8549736;6
63d684e1-e66f-11eb-9fc9-0253d2d61fb9;-7.1253049;-34.8544952;6
63d68560-e66f-11eb-9fc9-0253d2d61fb9;-7.1364602;-34.9800825;6
63d685e1-e66f-11eb-9fc9-0253d2d61fb9;-7.077838;-34.8390576;4
63d6865e-e66f-11eb-9fc9-0253d2d61fb9;-7.1293914;-34.8418413;3
63d6875d-e66f-11eb-9fc9-0253d2d61fb9;-7.1131636;-34.8465945;6
63d688d8-e66f-11eb-9fc9-0253d2d61fb9;-7.1237391;-34.825168;6
63d68959-e66f-11eb-9fc9-0253d2d61fb9;-7.1405557;-34.979367;6
63d68acb-e66f-11eb-9fc9-0253d2d61fb9;-7.1164613;-34.8373001;6
63d68b4c-e66f-11eb-9fc9-0253d2d61fb9;-7.1057132;-34.8574371;6
63d68c46-e66f-11eb-9fc9-0253d2d61fb9;-7.1258487;-34.9291075;6
63d68cc4-e66f-11eb-9fc9-0253d2d61fb9;-7.1463545;-34.834456;6
63d68d40-e66f-11eb-9fc9-0253d2d61fb9;-7.0538572;-34.8447878;6
63d68e38-e66f-11eb-9fc9-0253d2d61fb9;-7.0775767;-34.8380595;4
63d68f9a-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;6
63d69154-e66f-11eb-9fc9-0253d2d61fb9;-7.084622;-34.8411708;4
63d69226-e66f-11eb-9fc9-0253d2d61fb9;-7.1595119;-34.8324244;0
63d692f9-e66f-11eb-9fc9-0253d2d61fb9;-7.0860916;-34.8453189;4
63d693cd-e66f-11eb-9fc9-0253d2d61fb9;-7.1163045;-34.8393287;6
63d694ad-e66f-11eb-9fc9-0253d2d61fb9;-7.151833;-34.8532964;5
63d69580-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;6
63d69657-e66f-11eb-9fc9-0253d2d61fb9;-7.1017758;-34.8348754;6
63d6972a-e66f-11eb-9fc9-0253d2d61fb9;-7.121363;-34.8530394;5
63d697ff-e66f-11eb-9fc9-0253d2d61fb9;-7.0838846;-34.8431926;4
63d69a71-e66f-11eb-9fc9-0253d2d61fb9;-7.2022838;-35.951567;7
63d69b3f-e66f-11eb-9fc9-0253d2d61fb9;-7.0743137;-34.8341219;4
63d69c90-e66f-11eb-9fc9-0253d2d61fb9;-7.1246594;-34.8598622;6
63d69d13-e66f-11eb-9fc9-0253d2d61fb9;-7.1167163;-34.8281292;6
63d69d91-e66f-11eb-9fc9-0253d2d61fb9;-7.155363;-34.8523064;6
63d69e11-e66f-11eb-9fc9-0253d2d61fb9;-7.1134049;-34.8588536;5
63d69e8d-e66f-11eb-9fc9-0253d2d61fb9;-7.1448261;-34.8341849;6
63d69f0b-e66f-11eb-9fc9-0253d2d61fb9;-7.1567265;-34.8389393;6
63d69f88-e66f-11eb-9fc9-0253d2d61fb9;-7.1360352;-34.8332073;6
63d6a006-e66f-11eb-9fc9-0253d2d61fb9;-7.1649308;-34.842346;6
63d6a083-e66f-11eb-9fc9-0253d2d61fb9;-7.0808126;-34.8403732;4
63d6a181-e66f-11eb-9fc9-0253d2d61fb9;-7.0934051;-34.8360503;4
63d6a200-e66f-11eb-9fc9-0253d2d61fb9;-7.153019;-34.8430812;6
63d6a65a-e66f-11eb-9fc9-0253d2d61fb9;-7.1253255;-34.8906105;0
63d6a6e4-e66f-11eb-9fc9-0253d2d61fb9;-7.0994121;-34.8555401;6
63d6a763-e66f-11eb-9fc9-0253d2d61fb9;-7.1144426;-34.823045;6
63d6a7df-e66f-11eb-9fc9-0253d2d61fb9;-7.1048324;-34.8410827;6
63d6a954-e66f-11eb-9fc9-0253d2d61fb9;-7.1072172;-34.8313308;6
63d6a9cf-e66f-11eb-9fc9-0253d2d61fb9;-7.0831195;-34.834933;4
63d6aa4b-e66f-11eb-9fc9-0253d2d61fb9;-7.1558721;-34.8400409;4
63d6ab45-e66f-11eb-9fc9-0253d2d61fb9;-7.129425;-34.828364;6
63d6add3-e66f-11eb-9fc9-0253d2d61fb9;-7.0866361;-34.8383369;4
63d6aec1-e66f-11eb-9fc9-0253d2d61fb9;-7.1619268;-34.8750164;6
63d6afc3-e66f-11eb-9fc9-0253d2d61fb9;-7.1126919;-34.8410653;6
63d6b130-e66f-11eb-9fc9-0253d2d61fb9;-7.0843303;-34.8330811;4
63d6b1a3-e66f-11eb-9fc9-0253d2d61fb9;-7.0867003;-34.8379949;4
63d6b218-e66f-11eb-9fc9-0253d2d61fb9;-7.149311;-34.9266549;0
63d6b6c3-e66f-11eb-9fc9-0253d2d61fb9;-7.1266477;-34.916491;0
63d6b7c6-e66f-11eb-9fc9-0253d2d61fb9;-7.0057765;-34.8301439;0
63d6b845-e66f-11eb-9fc9-0253d2d61fb9;-7.1626871;-34.9060286;6
63d6bbc1-e66f-11eb-9fc9-0253d2d61fb9;-7.0587118;-34.8437549;5
63d6bc34-e66f-11eb-9fc9-0253d2d61fb9;-7.1678598;-34.861803;6
63d6bce4-e66f-11eb-9fc9-0253d2d61fb9;-7.1356793;-34.81992;6
63d6c345-e66f-11eb-9fc9-0253d2d61fb9;-7.104612;-34.8329358;6
63d6c3b9-e66f-11eb-9fc9-0253d2d61fb9;-7.1365657;-34.8894674;3
63d6c797-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;4
63d6cb9b-e66f-11eb-9fc9-0253d2d61fb9;-7.0978154;-34.8413667;6
63d6ceff-e66f-11eb-9fc9-0253d2d61fb9;-7.0475406;-34.8473479;6
63d6d1d5-e66f-11eb-9fc9-0253d2d61fb9;-7.1711187;-34.8423045;6
63d6d4a4-e66f-11eb-9fc9-0253d2d61fb9;-7.1012583;-34.8353808;6
63d6dea4-e66f-11eb-9fc9-0253d2d61fb9;-7.1012583;-34.8353808;6
63d6df9d-e66f-11eb-9fc9-0253d2d61fb9;-7.1174583;-34.8360114;6
63d6e09d-e66f-11eb-9fc9-0253d2d61fb9;-7.0820356;-34.8447009;4
63d6e118-e66f-11eb-9fc9-0253d2d61fb9;-7.1171483;-34.8396303;6
63d6e2a9-e66f-11eb-9fc9-0253d2d61fb9;-7.04494;-34.844626;6
63d6e32f-e66f-11eb-9fc9-0253d2d61fb9;-7.0904523;-34.8390256;4
63d6e3ae-e66f-11eb-9fc9-0253d2d61fb9;-7.0967081;-34.8401611;4
63d6e430-e66f-11eb-9fc9-0253d2d61fb9;-7.0967081;-34.8401611;4
63d6e52c-e66f-11eb-9fc9-0253d2d61fb9;-15.6394884;-56.0079582;0
63d6e5ad-e66f-11eb-9fc9-0253d2d61fb9;-7.1168217;-34.8393397;6
63d6e62d-e66f-11eb-9fc9-0253d2d61fb9;-7.012258;-34.829959;0
63d6e6aa-e66f-11eb-9fc9-0253d2d61fb9;-7.08677;-34.84199;4
63d6e72a-e66f-11eb-9fc9-0253d2d61fb9;-7.0541226;-34.8484167;6
63d6e7a8-e66f-11eb-9fc9-0253d2d61fb9;-15.7635795;-48.2412133;6
63d6e826-e66f-11eb-9fc9-0253d2d61fb9;-7.0692086;-34.8470943;4
63d6e8a1-e66f-11eb-9fc9-0253d2d61fb9;-7.1236215;-34.8272703;6
63d6e91f-e66f-11eb-9fc9-0253d2d61fb9;-7.0957783;-34.840494;4
63d6e99f-e66f-11eb-9fc9-0253d2d61fb9;-7.15367;-34.8919429;3
63d6ea20-e66f-11eb-9fc9-0253d2d61fb9;-7.1611273;-34.8748379;6
63d6eb86-e66f-11eb-9fc9-0253d2d61fb9;-7.1269502;-34.8263896;6
63d6ecda-e66f-11eb-9fc9-0253d2d61fb9;-7.1529594;-34.8447297;6
63d6ee66-e66f-11eb-9fc9-0253d2d61fb9;-7.1160695;-34.8550246;6
63d6ef43-e66f-11eb-9fc9-0253d2d61fb9;-7.0400048;-34.839349;6
63d6f0f8-e66f-11eb-9fc9-0253d2d61fb9;-7.1486511;-34.8453105;0
63d6f1d8-e66f-11eb-9fc9-0253d2d61fb9;-7.1269536;-34.9569607;1
63d6f2b2-e66f-11eb-9fc9-0253d2d61fb9;-7.1499042;-34.8355296;6
63d6f464-e66f-11eb-9fc9-0253d2d61fb9;-7.138827;-34.9792995;6
63d6f6fa-e66f-11eb-9fc9-0253d2d61fb9;-7.1003885;-34.83957;6
63d6f7d6-e66f-11eb-9fc9-0253d2d61fb9;-7.185228;-34.8700254;6
63d6f8ac-e66f-11eb-9fc9-0253d2d61fb9;-7.1534218;-34.8981866;0
63d6f982-e66f-11eb-9fc9-0253d2d61fb9;-7.1268874;-34.8566181;6
63d6fa57-e66f-11eb-9fc9-0253d2d61fb9;-7.1293914;-34.8418413;3
63d6fcd2-e66f-11eb-9fc9-0253d2d61fb9;-7.167852;-34.8685705;6
63d6fd57-e66f-11eb-9fc9-0253d2d61fb9;-7.1129143;-34.8519133;6
63d6fdda-e66f-11eb-9fc9-0253d2d61fb9;-7.1286754;-34.8239722;6
63d6fe5e-e66f-11eb-9fc9-0253d2d61fb9;-7.1208039;-34.8515551;5
63d6fee1-e66f-11eb-9fc9-0253d2d61fb9;-7.1286754;-34.8239722;6
63d6ff66-e66f-11eb-9fc9-0253d2d61fb9;-7.162498;-34.8674076;6
63d7016a-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;6
63d70267-e66f-11eb-9fc9-0253d2d61fb9;-7.1574313;-34.8376446;6
